,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
50170,50171,0.56,Premium,F,VVS1,61.1,56.0,2218,5.41,5.3,3.27
3481,3482,0.81,Ideal,G,VS2,61.5,55.0,3397,6.0,6.06,3.71
39010,39011,0.39,Very Good,D,VVS2,61.4,59.0,1056,4.69,4.73,2.89
39053,39054,0.54,Ideal,I,SI1,61.9,54.0,1057,5.25,5.28,3.26
31644,31645,0.27,Ideal,H,VS2,61.7,56.0,451,4.13,4.17,2.56
37830,37831,0.33,Ideal,D,VS2,61.8,56.0,1002,4.48,4.45,2.76
24054,24055,0.31,Ideal,I,IF,60.9,57.0,635,4.37,4.4,2.67
13003,13004,1.07,Ideal,F,SI2,61.6,57.0,5405,6.56,6.53,4.03
24012,24013,2.01,Premium,I,SI2,62.3,59.0,12182,8.01,7.97,4.98
29246,29247,0.3,Very Good,D,VS1,63.5,55.0,697,4.24,4.29,2.71
18924,18925,1.42,Ideal,J,VVS2,61.9,55.0,7773,7.19,7.24,4.47
17273,17274,1.26,Premium,F,SI1,62.3,58.0,6915,6.89,6.84,4.28
28500,28501,0.4,Ideal,F,SI2,61.9,57.0,673,4.71,4.73,2.92
26693,26694,0.28,Very Good,H,VS1,62.4,56.0,429,4.2,4.23,2.63
2460,2461,1.01,Fair,J,VS2,65.8,55.0,3190,6.29,6.24,4.12
39348,39349,0.54,Ideal,H,SI2,61.6,56.0,1073,5.25,5.28,3.24
39860,39861,0.51,Very Good,G,SI2,63.2,57.0,1100,5.07,5.03,3.19
42822,42823,0.52,Ideal,G,SI1,60.4,57.0,1354,5.23,5.27,3.17
52749,52750,0.6,Premium,F,VVS2,61.1,58.0,2560,5.41,5.45,3.32
37414,37415,0.38,Ideal,G,VS2,62.2,56.0,983,4.64,4.62,2.88
9751,9752,0.94,Very Good,E,SI1,62.4,56.0,4661,6.24,6.27,3.9
33720,33721,0.42,Premium,E,SI2,58.8,60.0,838,4.9,4.86,2.87
2168,2169,0.82,Ideal,G,SI1,61.8,55.0,3133,6.02,6.05,3.73
12119,12120,0.91,Premium,G,VVS2,61.8,58.0,5167,6.24,6.16,3.83
48411,48412,0.51,Very Good,E,VS1,62.8,57.1,1970,5.07,5.1,3.2
26663,26664,2.1,Premium,H,SI2,60.4,59.0,16479,8.28,8.33,5.02
8876,8877,1.04,Ideal,H,SI2,62.1,56.0,4484,6.5,6.48,4.03
32074,32075,0.32,Ideal,F,VS2,61.4,55.0,781,4.43,4.46,2.73
44402,44403,0.66,Ideal,E,SI2,62.4,56.0,1584,5.61,5.55,3.48
17098,17099,1.23,Ideal,I,VS2,62.4,58.0,6817,6.81,6.88,4.27
1003,1004,0.79,Ideal,G,SI1,61.1,57.0,2898,5.98,5.93,3.64
18184,18185,1.01,Premium,F,VS1,61.7,58.0,7372,6.4,6.43,3.96
32245,32246,0.31,Ideal,H,IF,61.8,57.0,789,4.32,4.35,2.68
15050,15051,0.3,Ideal,F,VS2,61.4,57.0,605,4.34,4.36,2.67
24092,24093,1.75,Premium,E,SI2,60.9,59.0,12238,7.78,7.75,4.73
30726,30727,0.41,Good,D,SI1,63.4,55.0,738,4.68,4.72,2.98
6339,6340,0.9,Ideal,G,SI2,61.5,57.0,4032,6.19,6.23,3.82
47318,47319,0.23,Very Good,E,VVS2,60.0,56.0,530,4.03,4.07,2.43
40880,40881,0.57,Very Good,I,SI1,63.3,56.0,1176,5.29,5.27,3.34
42190,42191,0.5,Premium,F,SI1,61.0,60.0,1286,5.11,5.08,3.11
29518,29519,0.43,Ideal,J,VS1,61.7,58.0,703,4.8,4.84,2.98
917,918,0.84,Ideal,G,SI2,62.3,55.0,2879,6.08,6.03,3.77
8480,8481,1.01,Very Good,F,SI2,62.8,60.0,4416,6.33,6.4,4.0
38166,38167,0.34,Ideal,E,VVS1,62.2,56.0,1014,4.45,4.49,2.78
28351,28352,0.31,Very Good,F,VS2,61.4,58.4,667,4.37,4.4,2.69
42341,42342,0.41,Good,E,VVS1,64.1,55.0,1298,4.71,4.68,3.01
20178,20179,1.03,Premium,E,VS1,62.8,58.0,8629,6.46,6.41,4.04
29385,29386,0.31,Premium,E,SI1,62.0,58.0,698,4.35,4.3,2.68
28636,28637,0.33,Very Good,J,VS1,62.8,58.0,434,4.38,4.41,2.76
25587,25588,2.06,Ideal,I,SI2,62.3,57.0,14428,8.2,8.12,5.09
25144,25145,1.57,Ideal,G,VS2,61.4,55.0,13713,7.48,7.52,4.61
35511,35512,0.41,Good,E,SI1,63.6,56.0,904,4.73,4.7,3.0
13084,13085,1.04,Ideal,H,VS2,59.3,57.0,5416,6.64,6.58,3.92
14135,14136,1.09,Ideal,H,VS2,61.5,54.0,5732,6.64,6.65,4.09
2021,2022,0.9,Very Good,H,SI2,59.5,63.0,3105,6.31,6.26,3.74
13346,13347,1.02,Premium,G,VS2,62.7,58.0,5506,6.44,6.36,4.01
24923,24924,2.13,Fair,H,SI2,64.5,58.0,13370,8.09,8.01,5.19
47709,47710,0.57,Ideal,E,VS1,61.6,55.0,1884,5.32,5.36,3.29
50592,50593,0.65,Ideal,E,VS2,62.0,56.0,2282,5.6,5.57,3.46
35333,35334,0.32,Ideal,E,VS1,61.6,55.0,898,4.43,4.46,2.74
15926,15927,1.04,Ideal,H,VS1,62.0,54.0,6368,6.52,6.54,4.05
38443,38444,0.45,Ideal,D,SI1,60.6,55.0,1027,4.99,4.97,3.02
17277,17278,1.12,Ideal,G,VS1,62.3,57.0,6918,6.59,6.64,4.12
29266,29267,0.31,Very Good,E,SI1,63.1,54.0,698,4.34,4.31,2.73
34645,34646,0.31,Ideal,E,VS2,61.3,56.0,872,4.37,4.34,2.67
13674,13675,0.91,Very Good,D,VS1,62.5,56.0,5597,6.14,6.18,3.85
25372,25373,0.28,Ideal,F,VVS2,61.8,56.0,642,4.21,4.24,2.61
51517,51518,0.72,Premium,E,SI1,62.1,58.0,2385,5.72,5.69,3.54
20053,20054,0.31,Ideal,F,VS2,62.3,55.0,625,4.3,4.33,2.69
49167,49168,0.71,Premium,F,SI2,62.6,59.0,2072,5.64,5.6,3.52
18154,18155,1.09,Ideal,G,VS2,61.2,56.0,7357,6.62,6.64,4.06
399,400,0.3,Very Good,H,SI1,63.3,56.0,554,4.29,4.27,2.71
24310,24311,2.11,Premium,J,SI2,61.0,58.0,12554,8.29,8.2,5.03
38780,38781,0.31,Ideal,H,IF,60.0,57.0,1046,4.41,4.39,2.64
8798,8799,1.21,Premium,G,SI2,60.9,59.0,4472,6.87,6.82,4.17
51337,51338,0.52,Ideal,D,VVS2,62.4,56.0,2362,5.15,5.17,3.22
31976,31977,0.26,Very Good,F,VS2,59.0,59.0,453,4.19,4.25,2.49
37272,37273,0.26,Ideal,H,VS1,62.2,54.0,482,4.09,4.11,2.55
20450,20451,1.2,Premium,F,VS2,62.1,54.0,8796,6.77,6.73,4.19
39762,39763,0.36,Premium,D,VS2,60.5,58.0,1094,4.63,4.6,2.79
12207,12208,1.05,Ideal,G,SI1,61.8,56.0,5192,6.5,6.54,4.03
13292,13293,1.2,Very Good,I,SI2,63.7,56.0,5490,6.66,6.71,4.26
2244,2245,0.7,Good,E,VS1,61.2,58.0,3148,5.66,5.72,3.48
4001,4002,0.94,Very Good,F,SI2,62.4,58.0,3518,6.17,6.23,3.87
12029,12030,0.73,Ideal,F,VVS1,61.9,56.0,5154,5.75,5.79,3.57
24123,24124,1.28,Very Good,F,VVS2,58.9,57.0,12285,7.13,7.17,4.21
20870,20871,1.63,Very Good,I,SI1,62.0,54.0,9090,7.6,7.67,4.73
9315,9316,1.11,Ideal,H,SI2,62.0,54.0,4578,6.61,6.64,4.11
12088,12089,1.28,Premium,H,SI2,62.5,62.0,5161,6.89,6.84,4.3
1442,1443,0.82,Very Good,E,SI2,63.3,56.0,2975,5.99,5.95,3.78
23809,23810,1.7,Good,H,SI1,63.9,56.0,11869,7.61,7.53,4.84
26263,26264,2.01,Ideal,I,VS2,66.7,56.0,15729,7.75,7.65,5.14
11921,11922,1.09,Ideal,H,SI1,62.3,55.0,5125,6.58,6.61,4.11
34373,34374,0.41,Ideal,F,VS2,61.8,57.0,863,4.75,4.79,2.95
13399,13400,0.32,Very Good,F,VS2,63.0,57.0,602,4.33,4.37,2.74
45689,45690,0.51,Very Good,F,VS1,62.4,59.0,1697,5.04,5.09,3.16
23269,23270,1.53,Premium,H,VS2,62.2,58.0,11280,7.34,7.3,4.55
35989,35990,0.42,Very Good,G,VS1,60.6,58.0,921,4.82,4.95,2.96
18944,18945,1.06,Ideal,E,VS2,61.8,55.0,7788,6.59,6.51,4.05
15522,15523,1.01,Premium,G,VS1,62.7,58.0,6221,6.31,6.36,3.97
13804,13805,1.21,Ideal,I,SI1,62.4,57.0,5624,6.84,6.78,4.25
38103,38104,0.36,Premium,E,VS2,61.3,60.0,1013,4.59,4.55,2.8
43423,43424,0.7,Premium,I,SI2,62.3,59.0,1415,5.64,5.59,3.5
39238,39239,0.51,Very Good,I,SI1,63.5,55.0,1068,5.07,5.11,3.23
19461,19462,1.02,Ideal,G,VVS2,59.2,58.0,8107,6.56,6.62,3.9
34429,34430,0.3,Ideal,G,IF,60.9,57.0,863,4.35,4.39,2.66
9977,9978,1.2,Good,H,SI2,64.1,57.0,4704,6.68,6.65,4.27
23792,23793,1.46,Good,E,VS2,63.9,57.0,11851,7.06,7.12,4.53
7777,7778,1.02,Premium,I,SI1,62.7,55.0,4284,6.48,6.41,4.04
22686,22687,0.38,Ideal,G,SI1,61.0,57.0,629,4.66,4.71,2.86
18335,18336,1.5,Very Good,H,SI1,62.0,63.0,7459,7.24,7.19,4.47
52267,52268,0.76,Premium,F,SI2,60.5,60.0,2491,5.92,5.89,3.57
35713,35714,0.3,Ideal,D,VS2,61.1,56.0,911,4.36,4.32,2.65
25031,25032,0.36,Very Good,F,SI1,60.7,54.0,641,4.64,4.67,2.83
51049,51050,0.75,Premium,H,SI1,60.7,62.0,2331,5.87,5.82,3.55
42961,42962,0.55,Premium,E,SI2,59.7,58.0,1364,5.35,5.33,3.19
24572,24573,1.6,Ideal,F,SI1,61.0,57.0,12871,7.54,7.6,4.62
13943,13944,1.21,Very Good,I,SI1,61.8,59.0,5672,6.75,6.78,4.18
46432,46433,0.62,Premium,G,VS1,62.9,58.0,1770,5.41,5.37,3.39
26552,26553,2.32,Premium,F,SI2,62.5,59.0,16237,8.51,8.44,5.3
21452,21453,1.49,Very Good,H,VS2,62.7,60.0,9552,7.24,7.31,4.56
24269,24270,2.1,Premium,J,SI2,59.1,58.0,12494,8.46,8.4,4.98
42720,42721,0.54,Premium,G,SI1,61.1,60.0,1340,5.24,5.2,3.19
21315,21316,1.53,Ideal,G,SI2,62.3,56.0,9468,7.39,7.34,4.59
35454,35455,0.32,Ideal,E,VS2,62.8,54.0,900,4.38,4.35,2.74
45611,45612,0.51,Ideal,G,VS1,61.9,56.0,1691,5.12,5.16,3.18
17338,17339,1.0,Very Good,F,VS2,62.8,57.0,6957,6.29,6.35,3.97
7618,7619,1.01,Very Good,D,SI2,58.9,56.0,4260,6.55,6.59,3.87
35702,35703,0.3,Ideal,D,VS2,62.4,56.0,911,4.32,4.27,2.68
8709,8710,0.39,Ideal,J,VS2,61.8,55.9,586,4.66,4.69,2.89
36042,36043,0.41,Ideal,G,SI1,62.9,56.0,923,4.75,4.7,2.97
10935,10936,0.9,Good,F,VS1,62.8,60.0,4898,6.11,6.15,3.85
19905,19906,1.03,Ideal,G,VVS1,62.4,57.0,8454,6.39,6.47,4.01
42429,42430,0.55,Ideal,F,SI2,61.1,56.0,1313,5.25,5.33,3.24
1259,1260,0.74,Ideal,I,VS1,62.0,56.0,2947,5.79,5.82,3.6
15728,15729,1.23,Premium,H,VS2,61.4,59.0,6291,6.85,6.87,4.21
30389,30390,0.33,Ideal,H,VVS1,62.1,53.0,730,4.47,4.51,2.79
51689,51690,0.7,Very Good,H,VS1,60.3,63.0,2399,5.77,5.73,3.47
35342,35343,0.42,Ideal,H,SI1,62.9,57.0,898,4.84,4.76,3.02
8823,8824,1.16,Ideal,I,SI2,62.6,56.0,4478,6.68,6.73,4.2
52077,52078,0.75,Ideal,G,SI1,62.2,57.0,2456,5.8,5.84,3.62
16573,16574,1.01,Ideal,G,VS2,61.4,58.0,6618,6.47,6.44,3.97
10932,10933,1.1,Ideal,F,SI2,60.4,55.0,4897,6.77,6.73,4.08
43822,43823,0.51,Very Good,E,SI1,63.5,54.0,1443,5.1,5.07,3.23
35233,35234,0.36,Very Good,E,VS1,60.6,58.0,894,4.61,4.63,2.8
8365,8366,0.9,Very Good,G,VS2,63.8,58.0,4400,6.08,6.12,3.89
6399,6400,1.01,Premium,G,SI2,63.0,58.0,4038,6.34,6.29,3.98
17430,17431,1.1,Very Good,F,VS2,61.1,57.0,6987,6.65,6.71,4.08
9564,9565,0.98,Premium,H,VS2,59.9,60.0,4623,6.45,6.38,3.84
52436,52437,0.7,Premium,H,VVS2,62.1,58.0,2513,5.66,5.71,3.53
31499,31500,0.34,Ideal,G,VS2,62.5,57.0,765,4.5,4.46,2.8
46566,46567,0.59,Ideal,D,SI1,61.4,55.0,1783,5.41,5.43,3.33
15694,15695,0.29,Ideal,H,VVS1,62.1,55.0,607,4.28,4.3,2.66
40466,40467,0.32,Ideal,D,VVS1,61.9,56.0,1140,4.39,4.36,2.71
39663,39664,0.42,Premium,G,VS2,60.6,58.0,1087,4.88,4.83,2.94
42187,42188,0.5,Good,G,SI1,62.5,64.0,1286,4.99,4.93,3.1
1825,1826,0.91,Premium,J,VS2,61.6,58.0,3058,6.28,6.23,3.85
19579,19580,1.51,Good,I,VS1,65.8,57.0,8210,7.09,7.17,4.69
52782,52783,0.7,Very Good,H,VS2,61.8,58.0,2567,5.64,5.68,3.5
5772,5773,0.91,Ideal,E,SI2,61.5,56.0,3898,6.23,6.2,3.82
51186,51187,0.79,Very Good,H,SI2,63.2,55.0,2348,5.93,5.9,3.74
14186,14187,1.01,Good,G,VS2,58.9,61.0,5756,6.46,6.55,3.83
43107,43108,0.54,Ideal,F,SI1,62.1,57.0,1385,5.22,5.24,3.25
18504,18505,1.02,Good,D,VS2,63.2,58.0,7539,6.36,6.4,4.03
11796,11797,1.03,Good,D,SI1,60.1,62.0,5088,6.55,6.53,3.93
41192,41193,0.48,Ideal,I,IF,61.4,55.0,1202,5.05,5.08,3.11
51375,51376,0.7,Very Good,I,VVS2,63.0,58.0,2367,5.64,5.69,3.57
23479,23480,1.01,Premium,D,VVS1,59.3,59.0,11480,6.56,6.53,3.88
52516,52517,0.6,Very Good,G,VVS1,61.2,56.0,2528,5.41,5.46,3.32
25842,25843,1.72,Premium,F,SI1,62.0,58.0,14892,7.68,7.65,4.75
48658,48659,0.34,Good,H,VS2,63.1,56.0,537,4.41,4.46,2.8
27026,27027,2.42,Premium,J,VS2,61.3,59.0,17168,8.61,8.58,5.27
4665,4666,0.85,Ideal,G,SI1,62.2,56.0,3670,6.04,6.09,3.77
51985,51986,0.25,Very Good,F,VVS2,59.3,59.0,548,4.15,4.18,2.47
4698,4699,1.01,Good,I,SI1,64.1,59.0,3676,6.24,6.21,3.99
24307,24308,2.11,Premium,J,SI2,60.7,60.0,12554,8.27,8.2,5.0
52757,52758,0.71,Very Good,H,VS1,63.9,60.0,2562,5.54,5.6,3.56
44004,44005,0.3,Premium,J,VS1,62.6,60.0,394,4.22,4.28,2.66
6603,6604,1.0,Good,F,SI2,62.7,57.0,4081,6.29,6.34,3.96
15766,15767,1.0,Premium,D,VS2,61.2,61.0,6303,6.39,6.35,3.9
49716,49717,0.72,Premium,I,SI1,61.5,59.0,2148,5.73,5.78,3.54
13156,13157,1.01,Good,D,SI1,61.7,62.0,5443,6.3,6.34,3.9
39004,39005,0.42,Ideal,H,VVS2,62.0,57.0,1055,4.82,4.79,2.98
4842,4843,0.86,Ideal,D,SI1,62.8,56.0,3709,6.05,6.08,3.81
16906,16907,1.5,Good,J,SI2,63.6,57.0,6750,7.3,7.23,4.62
17795,17796,1.32,Very Good,G,SI2,61.6,57.0,7173,6.98,7.05,4.32
51628,51629,0.72,Fair,G,VS1,66.4,57.0,2396,5.6,5.51,3.69
24169,24170,1.71,Ideal,I,VS2,61.9,54.0,12342,7.65,7.75,4.77
37253,37254,0.31,Ideal,F,VVS2,61.2,56.0,977,4.39,4.37,2.68
6479,6480,1.02,Premium,F,SI2,61.1,62.0,4057,6.54,6.49,3.98
1068,1069,0.31,Premium,I,VS2,59.9,60.0,558,4.44,4.41,2.65
32243,32244,0.31,Ideal,H,IF,61.4,56.0,789,4.39,4.41,2.7
17965,17966,1.25,Premium,E,SI1,60.9,59.0,7260,6.98,7.02,4.26
44068,44069,0.55,Ideal,E,SI1,61.7,56.0,1551,5.24,5.29,3.25
45292,45293,0.51,Ideal,E,VS2,61.4,55.0,1662,5.2,5.15,3.18
14227,14228,1.0,Good,G,VS2,59.3,61.0,5766,6.51,6.57,3.88
16976,16977,1.08,Ideal,G,VS1,62.0,55.0,6779,6.62,6.57,4.09
39057,39058,0.57,Premium,E,SI2,62.5,54.0,1058,5.35,5.3,3.33
6783,6784,1.13,Fair,H,SI2,64.4,58.0,4113,6.59,6.51,4.22
6195,6196,0.9,Premium,D,SI1,62.8,59.0,3997,6.1,6.06,3.82
19462,19463,1.56,Good,J,VS2,62.3,64.0,8107,7.41,7.36,4.6
9369,9370,0.32,Very Good,D,SI1,58.3,58.0,589,4.49,4.54,2.63
20191,20192,1.04,Ideal,G,VVS1,62.2,55.0,8637,6.48,6.51,4.04
32135,32136,0.3,Ideal,E,VVS2,60.9,57.0,786,4.32,4.35,2.64
6702,6703,0.3,Premium,H,SI2,60.2,62.0,410,4.37,4.34,2.62
30917,30918,0.34,Ideal,E,VS2,62.1,54.0,745,4.5,4.52,2.8
28857,28858,0.41,Ideal,E,SI2,61.9,57.0,683,4.76,4.8,2.96
29652,29653,0.35,Ideal,F,VS2,61.4,56.0,706,4.53,4.56,2.79
52598,52599,0.8,Good,E,SI2,61.4,59.0,2542,5.94,6.01,3.67
53434,53435,0.96,Fair,H,SI2,67.6,63.0,2672,5.99,5.84,4.01
26272,26273,2.07,Very Good,I,SI1,63.1,59.0,15751,8.11,8.02,5.09
12127,12128,1.0,Premium,H,VS1,61.8,61.0,5169,6.4,6.31,3.93
45271,45272,0.54,Very Good,F,VS2,59.5,58.0,1662,5.29,5.36,3.17
44202,44203,0.51,Ideal,F,VS2,61.4,56.0,1569,5.13,5.16,3.16
36777,36778,0.3,Ideal,E,VVS1,61.5,57.0,956,4.35,4.33,2.67
2781,2782,0.9,Very Good,H,SI2,64.1,59.0,3255,5.97,6.07,3.86
26778,26779,2.01,Very Good,I,VS2,59.2,62.0,16626,8.14,8.17,4.83
45279,45280,0.56,Ideal,G,VS2,60.7,55.0,1662,5.32,5.35,3.24
38028,38029,0.4,Very Good,D,VVS2,62.2,62.0,1010,4.68,4.71,2.92
34588,34589,0.37,Ideal,D,VS1,61.8,56.0,872,4.61,4.64,2.86
37538,37539,0.4,Very Good,E,VVS2,61.4,56.0,988,4.74,4.81,2.93
20465,20466,1.43,Premium,F,SI1,61.5,58.0,8809,7.27,7.22,4.45
48398,48399,0.52,Ideal,H,IF,59.2,58.0,1967,5.23,5.31,3.12
45784,45785,0.66,Premium,E,SI1,61.1,56.0,1708,5.68,5.62,3.45
36527,36528,0.42,Ideal,I,VVS1,60.2,57.0,945,4.88,4.85,2.93
13769,13770,1.2,Ideal,H,SI2,62.6,58.0,5613,6.74,6.81,4.24
30193,30194,0.42,Good,F,SI1,63.4,56.0,722,4.75,4.78,3.02
15385,15386,0.29,Very Good,G,VVS1,61.6,56.0,607,4.24,4.27,2.62
52958,52959,0.24,Very Good,E,VVS1,62.2,59.0,552,3.99,4.02,2.49
18895,18896,1.04,Very Good,E,VS1,63.0,55.0,7751,6.45,6.5,4.08
21560,21561,1.0,Premium,D,VVS2,61.3,58.0,9660,6.42,6.37,3.92
51596,51597,0.7,Ideal,G,SI1,60.9,57.0,2394,5.77,5.79,3.52
29634,29635,0.24,Ideal,G,VS1,61.8,56.0,442,3.99,4.04,2.48
25937,25938,1.7,Premium,D,SI1,61.9,59.0,15100,7.61,7.64,4.72
29080,29081,0.41,Very Good,D,SI1,64.1,54.0,689,4.72,4.74,3.03
28584,28585,0.3,Premium,G,VS2,61.9,58.0,675,4.33,4.3,2.67
41219,41220,0.43,Ideal,G,VVS1,61.5,56.0,1207,4.85,4.87,2.99
4882,4883,0.71,Ideal,D,VS1,60.9,58.0,3716,5.72,5.78,3.5
28742,28743,0.31,Ideal,E,VS2,61.8,55.0,680,4.33,4.35,2.68
5956,5957,0.9,Very Good,F,SI1,62.5,62.0,3950,6.08,6.11,3.81
31305,31306,0.32,Ideal,E,VS1,61.5,56.0,758,4.38,4.4,2.7
32549,32550,0.27,Ideal,D,VVS1,62.2,56.0,799,4.15,4.12,2.57
24958,24959,1.37,Ideal,G,IF,62.3,54.0,13439,7.11,7.15,4.43
6535,6536,0.95,Premium,E,SI2,60.7,59.0,4070,6.36,6.3,3.84
52671,52672,0.52,Ideal,D,VS1,61.3,56.0,2550,5.21,5.22,3.2
16972,16973,1.22,Premium,G,SI1,61.8,58.0,6777,6.88,6.82,4.23
47597,47598,0.59,Very Good,G,VS1,62.0,56.0,1878,5.35,5.39,3.33
37439,37440,0.33,Ideal,E,VVS1,61.7,56.0,984,4.42,4.46,2.74
30783,30784,0.3,Very Good,E,VVS2,62.5,56.0,742,4.28,4.3,2.68
18303,18304,1.07,Ideal,H,VS1,61.0,57.0,7440,6.59,6.63,4.03
52563,52564,0.7,Premium,I,VVS1,61.2,59.0,2536,5.69,5.65,3.47
26791,26792,1.67,Ideal,G,VS1,61.5,55.0,16643,7.62,7.67,4.7
13302,13303,1.2,Ideal,E,SI2,61.1,55.0,5494,6.9,6.87,4.21
40903,40904,0.47,Ideal,I,IF,62.2,55.0,1178,4.99,5.01,3.11
7088,7089,0.93,Good,D,SI2,61.4,63.0,4165,6.22,6.26,3.83
51183,51184,0.78,Very Good,H,SI2,63.1,56.0,2348,5.84,5.88,3.7
47947,47948,0.81,Premium,J,SI1,61.4,60.0,1917,5.98,5.94,3.66
8366,8367,0.9,Very Good,G,VS2,58.8,61.0,4400,6.28,6.3,3.7
5916,5917,0.71,Premium,E,VVS1,61.8,56.0,3936,5.71,5.68,3.52
37499,37500,0.35,Premium,F,VS1,60.5,58.0,984,4.59,4.57,2.77
21233,21234,1.7,Good,J,VS2,62.4,61.0,9380,7.47,7.53,4.68
40223,40224,0.4,Very Good,D,VS1,62.9,56.0,1123,4.67,4.71,2.95
15609,15610,1.54,Good,E,I1,63.3,60.0,6261,7.26,7.3,4.61
22888,22889,1.64,Ideal,F,SI2,61.4,57.0,10929,7.59,7.55,4.65
30464,30465,0.31,Very Good,D,SI1,63.4,58.0,732,4.35,4.32,2.75
51712,51713,0.78,Very Good,G,SI2,63.7,55.9,2401,5.82,5.85,3.72
16187,16188,1.01,Premium,G,VVS2,61.3,61.0,6470,6.47,6.32,3.92
11261,11262,0.91,Premium,D,VS2,62.0,60.0,4969,6.23,6.19,3.85
28806,28807,0.31,Ideal,E,VS1,60.5,60.0,682,4.37,4.39,2.65
770,771,0.9,Fair,G,SI2,64.5,56.0,2858,6.06,6.0,3.89
35558,35559,0.35,Premium,G,VS1,61.7,61.0,906,4.52,4.49,2.78
16394,16395,1.05,Very Good,F,VS2,62.0,56.0,6545,6.48,6.52,4.03
28441,28442,0.43,Very Good,E,SI2,59.9,57.0,671,4.88,4.94,2.94
18696,18697,0.32,Good,F,VVS2,62.5,61.0,619,4.32,4.38,2.72
46019,46020,0.53,Good,E,VS2,63.7,55.0,1727,5.15,5.12,3.27
44999,45000,0.31,Very Good,G,SI2,63.3,54.0,523,4.34,4.29,2.73
45220,45221,0.42,Ideal,F,VVS1,61.4,56.0,1656,4.83,4.85,2.97
17500,17501,1.04,Ideal,F,VS2,60.1,59.0,7035,6.59,6.63,3.97
41214,41215,0.4,Ideal,F,VVS1,61.7,57.0,1206,4.75,4.72,2.92
40744,40745,0.51,Ideal,H,VS2,61.6,55.0,1163,5.13,5.16,3.17
3126,3127,0.9,Fair,F,SI1,65.3,61.0,3326,6.0,5.95,3.9
32414,32415,0.41,Ideal,D,SI1,61.6,55.0,791,4.78,4.8,2.95
42319,42320,0.41,Ideal,D,VVS2,62.3,57.0,1295,4.74,4.76,2.96
34495,34496,0.32,Ideal,F,VVS1,61.7,55.0,867,4.42,4.46,2.74
8469,8470,1.01,Very Good,F,SI2,62.4,58.0,4416,6.37,6.41,3.99
40150,40151,0.35,Ideal,E,VVS1,60.7,57.0,1116,4.57,4.53,2.76
19468,19469,1.34,Good,H,VS2,59.1,60.0,8109,7.15,7.19,4.24
27681,27682,2.22,Premium,J,VS1,60.0,60.0,18706,8.49,8.43,5.08
48566,48567,0.72,Premium,I,VS2,61.1,61.0,1991,5.79,5.74,3.52
28088,28089,0.3,Fair,F,VS2,64.5,55.0,662,4.31,4.19,2.74
7084,7085,0.9,Good,E,SI1,63.1,61.0,4165,6.14,6.18,3.89
50836,50837,0.7,Very Good,E,SI2,59.6,63.0,2310,5.76,5.71,3.42
43891,43892,0.32,Ideal,G,SI1,62.3,57.0,508,4.38,4.41,2.74
34115,34116,0.31,Ideal,E,VVS1,61.5,56.0,853,4.34,4.37,2.68
35736,35737,0.3,Ideal,D,VS2,62.2,54.0,911,4.31,4.28,2.67
29196,29197,0.33,Ideal,I,IF,62.1,55.0,694,4.41,4.44,2.75
938,939,0.8,Fair,E,SI1,56.3,63.0,2885,6.22,6.14,3.48
52448,52449,0.59,Premium,D,VVS2,62.6,58.0,2515,5.34,5.4,3.36
46511,46512,0.62,Ideal,E,SI1,62.4,53.0,1779,5.47,5.5,3.42
19136,19137,1.6,Premium,J,VS1,62.6,59.0,7903,7.51,7.4,4.66
18536,18537,1.51,Premium,J,VS2,59.2,59.0,7553,7.53,7.47,4.44
6347,6348,1.0,Good,I,VVS2,57.4,59.0,4032,6.61,6.53,3.77
29911,29912,0.34,Ideal,F,VVS2,61.8,56.0,712,4.47,4.49,2.77
48480,48481,0.58,Ideal,F,VS1,61.2,57.0,1979,5.36,5.39,3.29
24414,24415,2.23,Very Good,J,SI2,60.5,61.0,12655,8.4,8.47,5.1
4214,4215,0.91,Very Good,H,VS2,63.1,56.0,3567,6.2,6.13,3.89
36023,36024,0.35,Ideal,G,VS1,61.1,56.0,923,4.55,4.58,2.79
10100,10101,0.9,Very Good,F,VS2,63.2,59.0,4715,6.08,6.04,3.83
7262,7263,1.05,Very Good,J,SI1,62.5,58.0,4199,6.47,6.52,4.06
848,849,0.72,Ideal,H,VVS2,60.9,57.0,2869,5.79,5.77,3.52
36022,36023,0.35,Ideal,E,VS2,61.9,54.0,923,4.53,4.58,2.82
9342,9343,1.0,Good,I,VS1,63.9,56.0,4581,6.37,6.18,4.01
35656,35657,0.31,Very Good,G,VVS2,63.3,57.0,907,4.31,4.28,2.72
7411,7412,1.06,Very Good,F,SI2,60.0,59.0,4224,6.6,6.63,3.97
30637,30638,0.3,Ideal,E,VS1,60.6,56.0,735,4.35,4.36,2.64
22682,22683,0.4,Ideal,E,SI2,61.9,58.0,629,4.71,4.73,2.92
23931,23932,1.54,Ideal,H,VVS2,62.6,56.0,12061,7.35,7.42,4.62
440,441,0.95,Fair,F,SI2,56.0,60.0,2815,6.62,6.53,3.68
38436,38437,0.49,Premium,G,SI1,60.6,60.0,1026,5.1,5.06,3.08
4653,4654,1.12,Premium,I,SI2,61.2,58.0,3669,6.72,6.68,4.1
38372,38373,0.42,Ideal,G,VVS1,60.9,55.0,1023,4.83,4.89,2.96
